,sub,onset,offset,cat,tier,group,latency,latency group,latency_milli
260,1,389.296,390.929,eto plaio ,Infant voc,TD,0.9680000000000177,cg-inf,968.0000000000177
261,1,392.479,392.966,poi blu (RE),Caregiver voc,TD,1.5500000000000114,inf-cg,1550.0000000000114
262,1,393.502,394.31,non ci va. (RE),Caregiver voc,TD,0.5360000000000014,cg-cg,536.0000000000014
263,1,394.644,395.33,eh blu (CW),Infant voc,TD,0.3340000000000032,cg-inf,334.0000000000032
264,1,397.019,397.339,xxx,Infant voc,TD,1.6890000000000214,inf-inf,1689.0000000000214
265,1,398.89,399.307,oh,Infant voc,TD,1.5509999999999877,inf-inf,1550.9999999999877
266,1,399.771,400.411,lo apriamo? (W),Caregiver voc,TD,0.46399999999999864,inf-cg,463.99999999999864
267,1,400.902,401.33,sì (CW),Infant voc,TD,0.49099999999998545,cg-inf,490.99999999998545
268,1,405.162,405.744,ecco,Infant voc,TD,3.8319999999999936,inf-inf,3831.9999999999936
269,1,406.328,406.785,poi? (QE),Caregiver voc,TD,0.5839999999999463,inf-cg,583.9999999999463
270,1,408.5,409.55,xxx,Infant voc,TD,1.714999999999975,cg-inf,1714.999999999975
271,1,409.278,410.405,quello rosso piccolo (RE),Caregiver voc,TD,-0.27199999999999136,inf-cg,-271.99999999999136
272,1,412.524,413.803,oi rosso (CW),Infant voc,TD,2.119000000000028,cg-inf,2119.000000000028
273,1,417.184,417.486,eh no (C),Caregiver voc,TD,3.3810000000000286,inf-cg,3381.0000000000286
274,1,417.489,418.299, così il contrario (RE),Caregiver voc,TD,0.002999999999985903,cg-cg,2.999999999985903
275,1,418.299,419.086,adesso li chiudi (RA),Caregiver voc,TD,0.0,cg-cg,0.0
276,1,419.087,419.409,vero? (C),Caregiver voc,TD,0.0009999999999763531,cg-cg,0.9999999999763531
277,1,420.771,421.244,così (C),Caregiver voc,TD,1.3620000000000232,cg-cg,1362.0000000000232
278,1,422.015,423.209,poi devi mettere quello blu (DA),Caregiver voc,TD,0.7709999999999582,cg-cg,770.9999999999582
279,1,423.212,423.769,guarda così (DA),Caregiver voc,TD,0.002999999999985903,cg-cg,2.999999999985903
280,1,423.775,424.926,xxx,Caregiver voc,TD,0.005999999999971806,cg-cg,5.999999999971806
281,1,425.596,425.995,ecco,Infant voc,TD,0.6700000000000159,cg-inf,670.0000000000159
282,1,427.156,427.726,giallo (RE),Caregiver voc,TD,1.1610000000000014,inf-cg,1161.0000000000014
283,1,428.944,429.388,queto,Infant voc,TD,1.2180000000000177,cg-inf,1218.0000000000177
284,1,430.196,430.662,verde (RE),Caregiver voc,TD,0.8080000000000496,inf-cg,808.0000000000496
285,1,435.192,435.658,xxx,Infant voc,TD,4.53000000000003,cg-inf,4530.000000000029
286,1,436.259,436.701,queto ,Infant voc,TD,0.6009999999999991,inf-inf,600.9999999999991
287,1,436.876,437.284,xxx,Infant voc,TD,0.17499999999995453,inf-inf,174.99999999995453
288,1,436.905,437.402,poi? (QE),Caregiver voc,TD,-0.3790000000000191,inf-cg,-379.0000000000191
289,1,438.245,439.407,xxx,Infant voc,TD,0.8430000000000177,cg-inf,843.0000000000177
290,1,439.038,440.206,guarda là quell’altro (DA),Caregiver voc,TD,-0.36899999999997135,inf-cg,-368.99999999997135
291,1,440.597,441.282,mama,Infant voc,TD,0.3909999999999627,cg-inf,390.9999999999627
292,1,442.64,444.266,xxx mamma,Infant voc,TD,1.358000000000004,inf-inf,1358.000000000004
293,1,445.561,446.646,oh tira (C DA),Caregiver voc,TD,1.294999999999959,inf-cg,1294.999999999959
294,1,469.807,470.409,xxx,Infant voc,TD,23.161,cg-inf,23161.0
295,1,471.271,471.725,ia,Infant voc,TD,0.8620000000000232,inf-inf,862.0000000000232
296,1,472.386,473.038,xxx,Infant voc,TD,0.6610000000000014,inf-inf,661.0000000000014
297,1,474.812,475.357,gaia,Infant voc,TD,1.774000000000001,inf-inf,1774.000000000001
298,1,475.608,476.173,bima,Infant voc,TD,0.25099999999997635,inf-inf,250.99999999997635
299,1,476.969,477.406,ah,Infant voc,TD,0.7959999999999923,inf-inf,795.9999999999923
300,1,478.008,478.629,boma,Infant voc,TD,0.6019999999999754,inf-inf,601.9999999999754
301,1,478.772,479.746,xxx,Infant voc,TD,0.14299999999997226,inf-inf,142.99999999997226
302,1,480.362,480.83,ah,Infant voc,TD,0.6160000000000423,inf-inf,616.0000000000423
303,1,481.362,482.461,petite,Infant voc,TD,0.5320000000000391,inf-inf,532.0000000000391
304,1,482.948,483.37,ah,Infant voc,TD,0.48699999999996635,inf-inf,486.99999999996635
305,1,483.782,484.828,petite,Infant voc,TD,0.4119999999999777,inf-inf,411.9999999999777
306,1,485.131,485.456,ah,Infant voc,TD,0.30299999999999727,inf-inf,302.99999999999727
307,1,486.087,486.746,xxx,Infant voc,TD,0.6309999999999718,inf-inf,630.9999999999718
308,1,488.037,488.726,mama,Infant voc,TD,1.2909999999999968,inf-inf,1290.9999999999968
309,1,489.619,490.201,xxx,Infant voc,TD,0.8930000000000291,inf-inf,893.0000000000291
310,1,491.334,491.904,aia,Infant voc,TD,1.1329999999999814,inf-inf,1132.9999999999814
311,1,492.804,493.267,tite,Infant voc,TD,0.8999999999999773,inf-inf,899.9999999999773
312,1,493.554,494.407,aia,Infant voc,TD,0.2869999999999777,inf-inf,286.9999999999777
313,1,494.578,495.086,tite,Infant voc,TD,0.17099999999999227,inf-inf,170.99999999999227
314,1,495.094,495.619,mama,Infant voc,TD,0.007999999999981355,inf-inf,7.999999999981355
315,1,495.977,496.423,tite,Infant voc,TD,0.35799999999994725,inf-inf,357.99999999994725
316,1,496.75,497.13,mama,Infant voc,TD,0.3269999999999982,inf-inf,326.9999999999982
317,1,497.427,497.846,tite,Infant voc,TD,0.29700000000002547,inf-inf,297.00000000002547
318,1,498.149,498.683,mama,Infant voc,TD,0.30299999999999727,inf-inf,302.99999999999727
319,1,498.897,500.671,e questo trenino qua come farà? (QE),Caregiver voc,TD,0.21399999999999864,inf-cg,213.99999999999864
320,1,500.704,502.302, come funzionerà questo trenino? ( - ),Caregiver voc,TD,0.03300000000001546,cg-cg,33.00000000001546
321,1,501.564,502.208,tu tu,Infant voc,TD,-0.7379999999999995,cg-inf,-737.9999999999995
322,1,502.701,503.589,tu tu,Caregiver voc,TD,0.492999999999995,inf-cg,492.999999999995
323,1,503.617,504.227,e poi? (QE),Caregiver voc,TD,0.02800000000002001,cg-cg,28.00000000002001
324,1,505.198,507.07,[CHI fa il rumore del treno] (CWOP),Infant voc,TD,0.9710000000000036,cg-inf,971.0000000000036
325,1,505.4,506.209,dove va? (QE),Caregiver voc,TD,-1.670000000000016,inf-cg,-1670.000000000016
326,1,506.657,507.348,ma dove va? ( - ),Caregiver voc,TD,0.4479999999999791,cg-cg,447.9999999999791
327,1,508.077,508.704,xxx,Infant voc,TD,0.728999999999985,cg-inf,728.999999999985
328,1,508.705,509.409,gnana,Infant voc,TD,0.0009999999999763531,inf-inf,0.9999999999763531
329,1,509.761,510.55,dalla nonna? (QE),Caregiver voc,TD,0.3520000000000323,inf-cg,352.0000000000323
330,1,510.805,511.407,sì (CW),Infant voc,TD,0.25499999999999545,cg-inf,254.99999999999545
331,1,511.538,514.292,ah è il treno che passa a casa della nonna questo?	 (C QE),Caregiver voc,TD,0.13100000000002865,inf-cg,131.00000000002865
332,1,514.552,514.995,sì (CW),Infant voc,TD,0.2599999999999909,cg-inf,259.9999999999909
333,1,516.97,517.966,xxx,Infant voc,TD,1.9750000000000227,inf-inf,1975.0000000000227
334,1,518.14,520.49,vieni Olga che ci montiamo su la bambolina (DA W),Caregiver voc,TD,0.17399999999997817,inf-cg,173.99999999997817
335,1,520.905,522.565,dammi la bambolina che la facciamo stare su (DA W),Caregiver voc,TD,0.4149999999999636,cg-cg,414.9999999999636
336,1,522.565,522.8,dai (C),Caregiver voc,TD,0.0,cg-cg,0.0
337,1,523.205,523.725,no,Infant voc,TD,0.4050000000000864,cg-inf,405.0000000000864
338,1,524.022,525.072,la portiamo via (W),Caregiver voc,TD,0.29700000000002547,inf-cg,297.00000000002547
339,1,525.32,526.384,la portiamo a casa della nonna ( - ),Caregiver voc,TD,0.2480000000000473,cg-cg,248.0000000000473
340,1,526.571,527.6,nana,Infant voc,TD,0.18700000000001182,cg-inf,187.00000000001182
341,1,528.32,529.328,xxx,Caregiver voc,TD,0.7200000000000273,inf-cg,720.0000000000273
342,1,529.443,530.072,vieni qua (DA),Caregiver voc,TD,0.1150000000000091,cg-cg,115.0000000000091
343,1,530.346,531.767,vediamo se c’è un treno su questa. (W),Caregiver voc,TD,0.2740000000000009,cg-cg,274.0000000000009
344,1,531.861,532.883,su questo libro ,Caregiver voc,TD,0.09399999999993724,cg-cg,93.99999999993724
345,1,533.221,534.126,c’è il trattore (RE),Caregiver voc,TD,0.33799999999996544,cg-cg,337.99999999996544
346,1,534.459,535.202,veramente (C),Caregiver voc,TD,0.33299999999997,cg-cg,332.99999999997
347,1,534.588,535.603,xxx,Infant voc,TD,-0.6140000000000327,cg-inf,-614.0000000000327
348,1,535.923,536.61,trattore (RE),Caregiver voc,TD,0.32000000000005,inf-cg,320.00000000005
349,1,537.201,537.805,e poi? (QE),Caregiver voc,TD,0.5910000000000082,cg-cg,591.0000000000082
350,1,538.17,540.406,xxx,Infant voc,TD,0.3650000000000091,cg-inf,365.0000000000091
351,1,540.281,541.35,spetta che ti soffio il naso.(DA RM),Caregiver voc,TD,-0.125,inf-cg,-125.0
352,1,541.35,541.807,vieni qua (DA),Caregiver voc,TD,0.0,cg-cg,0.0
353,1,541.586,542.203,xxx,Infant voc,TD,-0.22100000000000364,cg-inf,-221.00000000000364
354,1,542.601,543.41,taia,Infant voc,TD,0.39800000000002456,inf-inf,398.00000000002456
355,1,543.747,544.672,eccolo qua (C),Caregiver voc,TD,0.3369999999999891,inf-cg,336.9999999999891
356,1,545.765,546.407,xxx,Infant voc,TD,1.092999999999961,cg-inf,1092.999999999961
357,1,547.165,547.675,xxx,Infant voc,TD,0.7579999999999245,inf-inf,757.9999999999245
358,1,547.728,548.343,vieni giù (DA),Caregiver voc,TD,0.05299999999999727,inf-cg,52.99999999999727
359,1,548.546,549.607,namma,Infant voc,TD,0.20300000000008822,cg-inf,203.00000000008822
360,1,549.622,551.052,xxx,Infant voc,TD,0.014999999999986358,inf-inf,14.999999999986358
361,1,551.187,552.202,xxx,Infant voc,TD,0.1349999999999909,inf-inf,134.9999999999909
362,1,552.106,553.611,spetta che ti prendo un fazzoletto. (DA RM),Caregiver voc,TD,-0.09600000000000364,inf-cg,-96.00000000000364
363,1,558.151,558.728,eta,Infant voc,TD,4.539999999999964,cg-inf,4539.999999999964
364,1,559.692,560.202,mama,Infant voc,TD,0.9640000000000555,inf-inf,964.0000000000555
365,1,560.592,561.044,eh,Infant voc,TD,0.38999999999998636,inf-inf,389.99999999998636
366,1,561.044,561.71,eh,Infant voc,TD,0.0,inf-inf,0.0
367,1,562.536,563.109,xxx,Infant voc,TD,0.8259999999999081,inf-inf,825.9999999999081
368,1,563.449,564.303,xxx,Infant voc,TD,0.33999999999991815,inf-inf,339.99999999991815
369,1,564.461,565.001,xxx,Infant voc,TD,0.15800000000001546,inf-inf,158.00000000001546
370,1,565.242,565.711,mama,Infant voc,TD,0.24099999999998545,inf-inf,240.99999999998545
371,1,566.088,566.604,aia,Infant voc,TD,0.3769999999999527,inf-inf,376.9999999999527
372,1,566.545,567.21,un due tre (RE),Caregiver voc,TD,-0.059000000000082764,inf-cg,-59.000000000082764
373,1,568.08,568.997,facciamo un gioco (W),Caregiver voc,TD,0.8700000000000045,cg-cg,870.0000000000045
374,1,570.119,572.603,vediamo se tu ti ricordi cosa nasconde la mamma (W RO RM),Caregiver voc,TD,1.122000000000071,cg-cg,1122.000000000071
375,1,572.553,573.066,xxx,Infant voc,TD,-0.049999999999954525,cg-inf,-49.999999999954525
376,1,572.624,573.109,guarda (DA),Caregiver voc,TD,-0.4420000000000073,inf-cg,-442.0000000000073
377,1,573.276,573.739,attenta (DA),Caregiver voc,TD,0.16699999999991633,cg-cg,166.99999999991633
378,1,573.74,574.843,che io nascondo una cosa (RM),Caregiver voc,TD,0.0009999999999763531,cg-cg,0.9999999999763531
379,1,573.836,574.26,xxx,Infant voc,TD,-1.0069999999999482,cg-inf,-1006.9999999999482
380,1,574.844,575.599,stai attenta eh? (DA C),Caregiver voc,TD,0.58400000000006,inf-cg,584.00000000006
381,1,576.703,577.454,chiudi gli occhi (DA),Caregiver voc,TD,1.1039999999999281,cg-cg,1103.9999999999281
382,1,578.782,579.714,chiudi gli occhi ( - ),Caregiver voc,TD,1.3280000000000882,cg-cg,1328.0000000000882
383,1,581.858,582.312,eh (C),Caregiver voc,TD,2.1439999999998918,cg-cg,2143.9999999998918
384,1,582.521,583.807,cosa ho nascosto qua sotto? (QM),Caregiver voc,TD,0.20899999999994634,cg-cg,208.99999999994634
385,1,585.158,585.937,cosa c’è qui? (QE),Caregiver voc,TD,1.350999999999999,cg-cg,1350.999999999999
386,1,586.396,587.127,mama,Infant voc,TD,0.45899999999994634,cg-inf,458.99999999994634
387,1,587.208,588.209,cosa c’è qui sotto?,Caregiver voc,TD,0.08100000000001728,inf-cg,81.00000000001728
388,1,588.767,589.905,xxx,Infant voc,TD,0.5580000000001064,cg-inf,558.0000000001064
389,1,589.99,590.661,il? (QE),Caregiver voc,TD,0.08500000000003638,inf-cg,85.00000000003638
390,1,591.052,591.886,teno,Infant voc,TD,0.3910000000000764,cg-inf,391.0000000000764
391,1,592.004,593.084,il treno (RE),Caregiver voc,TD,0.11800000000005184,inf-cg,118.00000000005184
392,1,593.087,593.923,brava (AE),Caregiver voc,TD,0.0030000000000427463,cg-cg,3.0000000000427463
393,1,595.278,596.305,adesso guarda bene (DA),Caregiver voc,TD,1.3550000000000182,cg-cg,1355.0000000000182
394,1,596.307,597.411,chiudi gli occhi (DA),Caregiver voc,TD,0.002000000000066393,cg-cg,2.000000000066393
395,1,597.424,598.209,girati di lato.	(DA),Caregiver voc,TD,0.013000000000033651,cg-cg,13.000000000033651
396,1,598.212,599.048,non devi vedere (DA),Caregiver voc,TD,0.0030000000000427463,cg-cg,3.0000000000427463
397,1,599.446,600.395,ferma lì (DA),Caregiver voc,TD,0.39800000000002456,cg-cg,398.00000000002456
398,10,6.366,7.271,è mio.	(CW),Infant voc,TD,NaN,NaN,NaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaNNaN
399,10,7.414,8.206,è tuo cosa?	(QE),Caregiver voc,TD,0.1429999999999998,inf-cg,142.9999999999998
400,10,8.686,11.479,na peso na peso,Infant voc,TD,0.4800000000000004,cg-inf,480.00000000000045
401,10,11.569,12.614,dov’è il piede qua? (QO),Caregiver voc,TD,0.09000000000000163,inf-cg,90.00000000000163
402,10,12.964,14.122,allora il libretto? (C QE),Caregiver voc,TD,0.34999999999999964,cg-cg,349.99999999999966
403,10,14.74,15.401,sì (CW),Infant voc,TD,0.6180000000000003,cg-inf,618.0000000000003
404,10,15.656,18.691,xx il libret(to) chi è questa?	(I RE QE),Caregiver voc,TD,0.2550000000000008,inf-cg,255.0000000000008
405,10,18.732,19.604,pappa (CW),Infant voc,TD,0.04100000000000037,cg-inf,41.00000000000037
406,10,19.744,21.204,e questi cosa sono? (QE),Caregiver voc,TD,0.14000000000000057,inf-cg,140.00000000000057
407,10,21.341,22.005,a tati@c.,Infant voc,TD,0.13700000000000045,cg-inf,137.00000000000045
408,10,22.081,23.887,no i tati@c dai. (AD),Caregiver voc,TD,0.07600000000000051,inf-cg,76.00000000000051
409,10,23.89,24.996,questo chi è questo? (QE),Caregiver voc,TD,0.0030000000000001137,cg-cg,3.0000000000001137
410,10,25.419,26.61,mio oh (CW),Infant voc,TD,0.4230000000000018,cg-inf,423.0000000000018
411,10,26.484,31.201, ma tuo vuoi leggere tu ma guarda qua dietro chi c’è guarda qua dietro chi c’è chi è? (RE RA DA QE) ,Caregiver voc,TD,-0.12599999999999767,inf-cg,-125.99999999999767
412,10,31.953,33.11,piopio@o. (CWOP),Infant voc,TD,0.7519999999999989,cg-inf,751.9999999999989
413,10,33.141,33.984,piopio@o. (RE),Caregiver voc,TD,0.030999999999998806,inf-cg,30.999999999998806
414,10,34.549,36.312,ma che piopio@o cavallino. (RE RE),Caregiver voc,TD,0.5649999999999977,cg-cg,564.9999999999977
415,10,38.52,41.006,uh il trenino come fa il trenino? (C QE),Caregiver voc,TD,2.2080000000000055,cg-cg,2208.0000000000055
416,10,41.051,41.6,ciuf@o.	(CWOP),Infant voc,TD,0.045000000000001705,cg-inf,45.000000000001705
417,10,41.648,42.511,ciufciuf@o. (OP),Caregiver voc,TD,0.04800000000000182,inf-cg,48.00000000000182
418,10,43.143,44.43,e questa è la casetta? (QE),Caregiver voc,TD,0.6319999999999979,cg-cg,631.999999999998
419,10,44.656,45.213,mm,Infant voc,TD,0.2259999999999991,cg-inf,225.9999999999991
420,10,45.288,46.291, e questo chi è? (QE),Caregiver voc,TD,0.07499999999999574,inf-cg,74.99999999999574
421,10,46.365,47.271,bau@o.	(CWOP),Infant voc,TD,0.07400000000000517,cg-inf,74.00000000000517
422,10,47.327,49.284,il bau@o e questo? (RE QE),Caregiver voc,TD,0.055999999999997385,inf-cg,55.999999999997385
423,10,50.788,51.916,peppe@c.,Infant voc,TD,1.5039999999999978,cg-inf,1503.9999999999977
424,10,51.854,52.865,le scarpette. (RE),Caregiver voc,TD,-0.06199999999999761,inf-cg,-61.99999999999761
425,10,52.875,53.29,oh,Infant voc,TD,0.00999999999999801,cg-inf,9.99999999999801
426,10,53.67,54.668,e questo?	(QE),Caregiver voc,TD,0.38000000000000256,inf-cg,380.00000000000256
427,10,54.708,55.288,xxx,Infant voc,TD,0.03999999999999915,cg-inf,39.99999999999915
428,10,55.327,55.936,cos’è questo? (QE),Caregiver voc,TD,0.03900000000000148,inf-cg,39.00000000000148
429,10,56.621,57.395,xxx,Infant voc,TD,0.6850000000000023,cg-inf,685.0000000000023
430,10,57.576,60.008,brumbrum@o l’automobile. (OP RE),Caregiver voc,TD,0.18099999999999739,inf-cg,180.99999999999739
431,10,61.89,62.612,e questo? (QE),Caregiver voc,TD,1.881999999999998,cg-cg,1881.999999999998
432,10,64.001,64.892,piopio@o (CWOP),Infant voc,TD,1.389000000000003,cg-inf,1389.000000000003
433,10,64.911,65.668,piopio@o. (RE),Caregiver voc,TD,0.019000000000005457,inf-cg,19.000000000005457
434,10,66.808,68.269,telefoniamo alla nonna? (W),Caregiver voc,TD,1.1400000000000006,cg-cg,1140.0000000000005
435,10,68.616,69.206,no(n)na (CW),Infant voc,TD,0.3469999999999942,cg-inf,346.9999999999942
436,10,69.146,70.813,pronto nonna? (AG),Caregiver voc,TD,-0.060000000000002274,inf-cg,-60.000000000002274
437,10,70.824,71.796,pronto?,Caregiver voc,TD,0.01099999999999568,cg-cg,10.99999999999568
438,10,73.704,74.788,ti passo Mariella. (RM NC),Caregiver voc,TD,1.907999999999987,cg-cg,1907.999999999987
