sub,onset,offset,cat,tier
10,300.508,301.011,cucù?	(AR),Caregiver voc
10,301.919,302.399,haha,Infant voc
10,302.285,304.795,haha dai mettiamo via quello blu dai. (C W C),Caregiver voc
10,305.22,305.556,mm,Infant voc
10,305.424,306.952,blu e sopra il giallo. (RE RE),Caregiver voc
10,308.416,308.808,no (CW),Infant voc
10,308.793,310.01,dai giallo. (RE),Caregiver voc
10,312.844,313.404,rosso (CW),Infant voc
10,313.558,318.092,il verde adesso no il rosso verde prima dov’è il verde? (RE AD QE),Caregiver voc
10,318.887,320.726,uno e l’altro dov’è?	 (RE QE),Caregiver voc
10,321.66,322.744,guarda qua dov’è (DA),Caregiver voc
10,326.179,328.001,chiudi chiudi (DA),Caregiver voc
10,328.006,329.802,ah xx,Infant voc
10,330.571,332.204,vuoi aprire tutto un’altra volta?	(QA),Caregiver voc
10,336.104,337.387,sei un po’ sudata vero cicci?	 (RO NE),Caregiver voc
10,337.447,338.083,caldo? (QO),Caregiver voc
10,341.221,342.527,hai caldo Mariella? (QO NC),Caregiver voc
10,343.802,344.39,Mariella? (NC),Caregiver voc
10,345.158,345.788,hai caldo? (QO),Caregiver voc
10,345.708,346.218,no (CW),Infant voc
10,366.836,368.1,no così (AD),Caregiver voc
10,370.575,371.402,no così.(AD),Caregiver voc
10,376.962,386.109,no così così guarda ecco là eh (AD DA C OP)  ,Caregiver voc
10,398.701,402.407,gnamgnam@o gelato. (OP RE),Caregiver voc
10,403.568,408.196, mm gnamgnamgnam@o (C OP) ,Caregiver voc
10,411.366,412.817,ma chi è questa bambolo? (QE),Caregiver voc
10,413.285,416.348,oh chi è questa bamboletta? (C QE),Caregiver voc
10,416.358,417.059, la mamma (CW),Infant voc
10,417.226,418.008,è la mamma?	 (QE),Caregiver voc
10,418.52,419.604,è mio. (CW),Infant voc
10,419.622,420.204,è tuo? (QE),Caregiver voc
10,420.414,420.774,no (CW),Infant voc
10,421.105,422.807,ma è tuo o è della mamma?	(QE),Caregiver voc
10,422.96,423.411,tuo (CW),Infant voc
10,423.721,424.701,di chi è quella? (QE),Caregiver voc
10,425.213,426.02,questo? (CW),Infant voc
10,426.308,427.706,dimmi di chi è quella? (DA),Caregiver voc
10,427.718,428.406,è mio (CW),Infant voc
10,428.38,431.713,ah è tua e della mamma cosa c’è qua dentro? (C RE QE) ,Caregiver voc
10,432.356,433.401,cos’è della mamma? (QE),Caregiver voc
10,433.52,434.947,mi dai qualcosa mio? (QA),Caregiver voc
10,436.083,437.604,quale cosa mi dai?	(QA),Caregiver voc
10,439.232,440.006,la palla? (QE),Caregiver voc
10,440.211,440.607,sì (CW),Infant voc
10,440.745,441.766,è mia la palla. (RE),Caregiver voc
10,441.892,442.187,sì (CW),Infant voc
10,442.218,445.209,va bene grazie e dopo cosa mi dai?	(AE QA) ,Caregiver voc
10,447.092,447.767,que(s)ta (CW),Infant voc
10,447.779,449.324,anche questa mi dai? (QA),Caregiver voc
10,449.378,449.74,sì (CW),Infant voc
10,449.718,450.912,grazie (AE),Caregiver voc
10,452.298,453.817,e dopo cosa mi dai? (QA),Caregiver voc
10,455.206,455.883,xxx,Infant voc
10,455.972,457.317,anche questo? (QE),Caregiver voc
10,457.508,459.005,anche il telefono? (QE),Caregiver voc
10,458.87,459.361,mm,Infant voc
10,459.472,460.343,sul serio? (O),Caregiver voc
10,460.924,467.203,oh grazie grazie che gentile e dopo cos’altro mi dai? (AE RO QA) ,Caregiver voc
10,468.448,468.989,ino,Infant voc
10,468.964,471.399,il piattino mm (RE C),Caregiver voc
10,474.08,474.832,xxx,Infant voc
10,475.982,476.819,xxx,Infant voc
10,478.223,480.351,n’altro anche quello mi dai?	(RE QA),Caregiver voc
10,480.769,482.522,vediamo se sta su ecco (W C),Caregiver voc
10,483.523,485.008,mettiamo anche il coperchietto (W),Caregiver voc
10,487.109,488.489,oh oh oh oh oh oh oh. (C),Caregiver voc
10,489.088,490.238,xxx,Caregiver voc
10,491.244,492.808,e dopo cos’altro mi dai? (QA),Caregiver voc
10,493.08,493.798,xxx,Infant voc
10,493.883,494.513,questi? (QE),Caregiver voc
10,494.96,495.802,tutti miei? (QE),Caregiver voc
10,496.216,496.815,mm,Infant voc
10,496.324,499.532,grazie grazie (AE) ,Caregiver voc
10,500.006,500.421,no (CW),Infant voc
10,500.691,501.172,xxx,Infant voc
10,500.754,501.191,no? (C),Caregiver voc
10,504.088,504.517,xxx,Infant voc
10,504.194,505.604,è della mamma quello. (RM),Caregiver voc
10,506.639,509.411,è sì gliel’hai regalato alla mamma hai detto tuo tuo. (C RA RA),Caregiver voc
10,513.831,514.395,haha,Infant voc
10,514.399,514.998,è mio (CW),Infant voc
10,515.1,516.602,è tuo cosa è tuo?,Caregiver voc
10,516.6,517.208,eto,Infant voc
10,517.848,518.607,eto? (AM),Caregiver voc
10,518.897,519.407,mm,Infant voc
10,522.124,522.45,no (CW),Infant voc
10,524.711,529.906,e questo è mio e questo è mio oh oh oh.	(RE RE C) ,Caregiver voc
10,565.718,566.716,oh è mio (CW),Infant voc
10,566.206,566.955,no è mio. (C RE),Caregiver voc
10,567.337,569.441,ahhh,Infant voc
10,567.861,569.007,ahhh (AM),Caregiver voc
10,569.067,569.472,xxx,Caregiver voc
10,569.604,570.895,xxx,Infant voc
10,572.569,573.913,haha,Infant voc
10,573.155,573.816,hehehe,Caregiver voc
10,574.421,576.181,ohiohiohio dove vai con la palla? (C QA),Caregiver voc
10,576.809,578.043,dove vai con la palla?,Caregiver voc
10,578.049,580.895,vieni qua subito vieni qua subito (DA),Caregiver voc
10,582.882,583.677,ehilà?	(C),Caregiver voc
10,584.271,584.809,a zia (CW),Infant voc
10,584.917,585.593,vieni qua (DA),Caregiver voc
10,585.978,586.826,a zia (CW),Infant voc
10,586.844,589.091,la zia lasciala stare vieni qua su. (AD),Caregiver voc
18,0.281,1.403,hai visto quanti? (QA),Caregiver voc
18,3.278,3.728,xxx,Caregiver voc
18,4.515,5.601,vieni che facciamo la torre.	 (DA W),Caregiver voc
18,6.317,7.409,: facciamo la torre? (W),Caregiver voc
18,8.484,9.726,aiuti la mamma? (QA),Caregiver voc
18,10.193,10.81,tor(r)e (CW),Infant voc
18,11.079,12.139,la torre sì (RE C),Caregiver voc
18,12.49,13.071,la tor(r)e. (RE),Caregiver voc
18,13.778,14.207,dai,Caregiver voc
18,15.514,16.32,: la tor(r)e.	,Caregiver voc
18,16.453,18.195,quello più g(r)ande prima. (QE),Caregiver voc
18,18.425,19.001,dai (DA) qui,Caregiver voc
18,19.498,22.003,eccola qua.	 (C) dai che facciamo qui la torre. (AE W),Caregiver voc
18,22.292,23.785,(a)spetta che questo si è aperto.	 (DA RE),Caregiver voc
18,23.862,25.904,mettilo bene xxx mamma xxx. (DA I) dai (AE),Caregiver voc
18,26.029,26.901,mettilo qua.	(DA),Caregiver voc
18,28.4,29.798,dai.	 (C) mettilo sopra quello (DA),Caregiver voc
18,30.735,31.304,qua. (C),Caregiver voc
18,48.468,49.809,chi è questa amore? (QE NE),Caregiver voc
18,50.625,51.804,chi è questa? (QE),Caregiver voc
18,53.101,54.104,Francesco? (NC),Caregiver voc
18,57.32,58.132,chi è questa? (QE),Caregiver voc
18,58.665,59.267,tata.,Infant voc
18,59.285,60.121,e questo?	 (QE),Caregiver voc
18,61.662,63.201,cos’è questo l’aereo? (QE),Caregiver voc
18,64.695,65.795,cos’è questo? (QE),Caregiver voc
18,70.485,71.748,cos’è questo? ( -),Caregiver voc
18,73.293,75.184,oh che bravo checco (C AE NC),Caregiver voc
18,75.835,76.964,cos’è questo? (QE),Caregiver voc
18,79.331,80.612,cos’è questo? ( - ),Caregiver voc
18,82.85,85.14,giochi da solo?	 (QA) non vuoi giocare con mami? (QA),Caregiver voc
18,92.12,95.248,guarda i cubi. (DA),Caregiver voc
18,95.25,96.57,questo invece che cos’è? (QE),Caregiver voc
18,97.237,98.44,miao,Infant voc
18,98.445,101.243,miao questo?	(QA) no (AD),Caregiver voc
18,101.25,104.042,cos’è? (QE) un uccellino questo.	(RE) non miao.,Caregiver voc
18,104.053,105.698,guarda. (DA),Caregiver voc
18,107.056,107.907,bum.,Infant voc
18,107.946,109.01,: e brum brum (OP),Caregiver voc
18,110.082,111.054,bum bum bum.	 (CWOP),Infant voc
18,111.064,113.44,brum brum. (OP) e questo cos’è? (QE) il telefono?,Caregiver voc
18,115.496,117.145,cos’è questo il telefono?	 ( - ),Caregiver voc
18,119.004,120.342,: come si chiama questo amore? (QE NE),Caregiver voc
18,120.412,121.151,tello,Infant voc
18,121.282,122.375,: tello sì. (AM C),Caregiver voc
18,123.254,124.659,: e questo qua? (QE),Caregiver voc
18,124.77,127.81,cip cip. (OP) non ti ricordi più l’uccellino come fa (RO),Caregiver voc
18,130.514,131.36,: e questo? (QE),Caregiver voc
18,131.718,132.239,aeo.,Infant voc
18,132.371,133.106,aeo.	(AM),Caregiver voc
18,133.114,134.385,sì. (C) aeo (AM),Caregiver voc
18,134.84,137.845,guarda. (DA) guarda. guarda. guarda qua : cosa sono queste? (QE),Caregiver voc
18,137.859,138.485,bobo,Infant voc
18,138.521,141.746,no questo sì è bobo (RE C RE) hai ragione. (RO) e queste? (QE),Caregiver voc
18,142.423,143.32,ae,Infant voc
18,143.721,144.34,cosa? (QE),Caregiver voc
18,145.12,146.215,: le pepè? (QE),Caregiver voc
18,147.823,148.898,: cosa sono queste? (QE),Caregiver voc
18,150.704,151.398,cosa?	 (- ),Caregiver voc
18,152.64,153.742,dimmelo forte. (DA),Caregiver voc
18,155.476,156.395,non vuoi? (QO),Caregiver voc
18,157.062,158.198,cos’è questa? (QE),Caregiver voc
18,160.909,161.5,aeo,Infant voc
18,161.54,164.395,ma no dov’è l’aereo (AD) qua questa è la casa (RE),Caregiver voc
18,165.059,166.193,non ti ricordi più? (QO),Caregiver voc
18,168.728,169.453,e questo? (RE),Caregiver voc
18,169.943,170.739,il treno (RE),Caregiver voc
18,171.012,171.471,bru,Infant voc
18,171.751,173.125,bru (AM) : sì anche (C),Caregiver voc
18,174.106,175.009,: e questo qua? (QE),Caregiver voc
18,175.506,176.031,bru,Infant voc
18,176.106,176.609,bru.	 (AM),Caregiver voc
18,176.781,178.367,trattore. (RE) chiamiamolo bru (W),Caregiver voc
18,178.756,179.346,queste? (QE),Caregiver voc
18,180.445,180.876,bru,Infant voc
18,180.864,182.595,no.(C) cosa sono queste? (QE),Caregiver voc
18,183.035,183.6,: pe?	(ET),Caregiver voc
18,184.7,185.745,le peppe?	 (QE),Caregiver voc
18,187.006,188.598,son le scarpe queste amore (RE NE),Caregiver voc
18,189.289,189.604,: s? (ET),Caregiver voc
18,190.25,190.801,(s)carpe (AM),Caregiver voc
18,190.342,191.242,carpe.,Infant voc
18,191.314,192.218,(s)carpe. ( - ),Caregiver voc
18,192.825,195.201,e la casa? (QE) non te la ricordi più la casa? (QO),Caregiver voc
18,197.885,199.942,no? (C) non vuoi giocare con mami? (QA),Caregiver voc
18,202.87,203.259,eh?	(C),Caregiver voc
18,203.493,205.595,dai allora. (DA) mi servi il caffè amore? (QA),Caregiver voc
18,205.901,208.306,eh? (C) mi porti il caffè Francesco?	(QA NC),Caregiver voc
18,209.515,213.418,no? (C) non me lo porti il caffè? (QA) lo beve la mamma?	 (QM) : guarda la mamma che beve il caffè. (DA RM),Caregiver voc
18,214.759,216.1,mi porti il caffè? (QA),Caregiver voc
18,216.981,218.92,vuoi anche tu caffè con mamma? (QO),Caregiver voc
18,219.5,221.898,eh? (C) giochiamo alle signore? (W) xxx caffè.,Caregiver voc
18,222.043,222.995,xxx,Caregiver voc
18,224.895,227.645,mmm che buono questo caffè (C RE),Caregiver voc
18,229.473,231.803,lei vuole signora un po’ di caffè?	 (QO),Caregiver voc
18,235.69,236.759,cosa c’è dentro? (QE),Caregiver voc
18,238.651,239.579,cacche,Infant voc
18,239.612,240.801,: checchè?	(AM),Caregiver voc
18,242.664,244.478,ma c’è dentro il checchè? (QE),Caregiver voc
18,244.607,246.123,c’è qui dentro il checché? ( - ),Caregiver voc
18,248.062,248.428,no.	 (C),Caregiver voc
18,248.625,250.045,quelle sono più belle (RE) vero amore?	(C NE),Caregiver voc
18,253.762,254.306,xxx (I),Caregiver voc
18,259.65,260.746,fanno rumore? (QE),Caregiver voc
18,278.259,278.798,no (CW),Infant voc
18,279.31,280.234,no?	(C) cosa no? (QO),Caregiver voc
18,280.49,281.059,fai tu? (QA),Caregiver voc
18,285.539,286.739,forza.	(AE),Caregiver voc
18,288.253,289.606,hai forza tu?	(QO),Caregiver voc
18,292.9,293.26,ah (C),Caregiver voc
18,294.907,295.448,ah ( - ),Caregiver voc
18,298.293,300.121,capito lui? (QO),Caregiver voc
18,300.646,302.404,hai capito lui? ( - ),Caregiver voc
18,304.468,305.393,bavone? ( - ),Caregiver voc
18,305.665,306.029,xxx,Caregiver voc
18,306.832,307.814,ci sta questa? (QE) ,Caregiver voc
18,308.265,309.028,ci sta questa? ( - ),Caregiver voc
18,311.504,312.406,: ci sta dentro? ( - ),Caregiver voc
18,320.757,321.234,eh (C),Caregiver voc
18,321.635,322.525,ci sta? (QE),Caregiver voc
18,322.86,324.437,: l’incontrario casomai. (RE),Caregiver voc
18,325.901,326.479,prova (DA),Caregiver voc
18,326.856,327.82,questa è la prima (RE),Caregiver voc
18,328.139,329.057,apri questa qua.  (DA),Caregiver voc
18,329.16,329.807,apri questa. (- ),Caregiver voc
18,330.337,330.817,prova. (DA),Caregiver voc
18,332.448,334.826,bravo. (AE) adesso mettici dentro quella rossa (DA),Caregiver voc
18,334.96,336.5,mettici dentro quella rossa ( - ),Caregiver voc
18,340.435,341.123,quella sì (RE),Caregiver voc
18,348.495,349.398,prendi questa rossa qua (DA),Caregiver voc
18,349.643,350.617,apri quella blu (DA),Caregiver voc
18,350.843,352.604,aprila quella blu Francesco.	 (- NC),Caregiver voc
18,353.476,357.003,apri quella blu. (DA) qual è quella blu?		(QE) questa? : che colore è questo? (QE),Caregiver voc
18,357.095,358.284,il giallo.	(RE),Caregiver voc
18,359.039,360.404,no apri quella blu.	(AD DA),Caregiver voc
18,360.55,361.496,quella blu. (RE),Caregiver voc
18,366.479,367.398,qual è quella blu? (QE),Caregiver voc
18,369.092,369.601,dov’è? (QE),Caregiver voc
18,370.876,371.21,oh,Infant voc
18,371.343,372.59,: questa che colore è?	(QE),Caregiver voc
18,375.095,377.593,che colore è questo?	( - ) rosso (RE),Caregiver voc
18,378.44,379.676,: che colore è questo?	(QE),Caregiver voc
18,380.521,381.64,osso,Infant voc
18,381.737,382.56,osso (AM),Caregiver voc
18,382.9,383.434,allora (C),Caregiver voc
18,383.968,385.704,questo invece che colore è?	 (QE),Caregiver voc
18,385.91,387.207,giallo (RE),Caregiver voc
18,388.443,389.868,che colore è questo amore? (QE NE),Caregiver voc
18,389.953,390.662,giallo,Infant voc
18,390.692,391.217,: giallo.	(RE),Caregiver voc
18,391.293,392.637,e questo è quello blu (RE),Caregiver voc
18,393.457,394.692,che colore è questo? (QE),Caregiver voc
18,395.115,395.696,xxx,Infant voc
18,395.714,396.354,: blu.	(RE),Caregiver voc
18,395.95,396.476,xxx,Infant voc
18,396.531,401.268,allora dentro il blu mettici questa rossa. (DA) prova. (DA) guarda che ci sta.	(DA),Caregiver voc
18,401.914,402.996,aprila quella blu (DA),Caregiver voc
18,403.1,403.915,aprila ( - ),Caregiver voc
18,405.72,406.64,aprila. ( - ),Caregiver voc
18,407.101,409.043,: aprila bene. ( - ) fai vedere a mamma (DA) guarda (DA),Caregiver voc
18,409.292,409.978,guarda bene.  ( - ),Caregiver voc
18,410.531,412.196,hai visto che ci sta? (QA),Caregiver voc
18,416.473,419.857,e adesso quella blu la metti dentro quella gialla. (DA) prova (DA) dai,Caregiver voc
18,421.034,425.598,no. (AD) lasciala chiusa (DA) lasciala chiusa ( - ) richiudi.	(DA) : chiudila di nuovo ( - ),Caregiver voc
18,432.467,433.703,che colore è questo?	(QE),Caregiver voc
18,441.098,441.859,xxx,Infant voc
18,441.914,444.598,questo è rosso.(ride)	(RE AL) questo è blu (RE),Caregiver voc
18,446.473,447.937,che colore è questo?	(QE),Caregiver voc
18,448.681,449.398,blu,Infant voc
18,449.848,450.835,questo è blu (RE),Caregiver voc
18,454.864,457.707,allora prendi quella blu adesso (DA) quello blu,Caregiver voc
18,461.251,461.814,xxx,Caregiver voc
18,462.701,465.787,chiudila bene (RE) : quella gialla (RE) ecco bravo (AE),Caregiver voc
18,469.718,472.196, che colore è questo? (QE) verde (RE),Caregiver voc
18,473.223,476.203,Francesco?	(NC) questo che colore è?	 (QE) verde (RE),Caregiver voc
18,480.406,481.189,: ci sta?,Caregiver voc
18,481.31,482.923,ci sta dentro questa qua?	(QE),Caregiver voc
18,483.881,484.234,prova (DA),Caregiver voc
18,484.945,486.42,ci sta. (RE) xxx (I),Caregiver voc
18,500.662,501.395,xxx,Caregiver voc
18,503.098,504.698,: che bravo. (AE) bravo amore (- NE),Caregiver voc
18,506.867,508.206,bravo (AE),Caregiver voc
18,511.079,512.804,e guarda adesso cosa ci mettiamo lì (DA W),Caregiver voc
18,512.876,514.003,: ci sta questa xxx (QE),Caregiver voc
18,514.32,515.76,questa ci sta dentro qua. ( - ),Caregiver voc
18,524.378,524.793,xxx,Infant voc
18,524.926,525.395,heehee (AL),Caregiver voc
18,525.89,526.337,blu,Infant voc
18,532.328,533.328,questa niente? (QE),Caregiver voc
18,533.335,534.603,non la metti questa? (QA),Caregiver voc
18,535.448,536.292,: questa prima. (RE),Caregiver voc
18,537.412,539.603,vedi?	(QA) ecco qua (C),Caregiver voc
18,539.871,541.603,e poi ci metti il suo tappo (DA),Caregiver voc
18,545.235,546.81,non sono mica grandi uguali (RE),Caregiver voc
18,548.825,550.01,sono grandi uguali?	 (QE),Caregiver voc
18,550.437,552.206,: ah ecco (C),Caregiver voc
18,552.64,553.798,: e poi li metti qui dentro (DA),Caregiver voc
18,554.254,554.875,xxx,Caregiver voc
18,569.696,571.482,devono essere larghi uguali.	 (RE),Caregiver voc
18,573.015,574.795,: di che colore è questo amore? (QE NE),Caregiver voc
18,576.473,577.939,di che colore è questo? (QE),Caregiver voc
18,579.065,580.4,questa di che colore è? ( - ),Caregiver voc
18,582.285,583.287,di che colore è?	( - ),Caregiver voc
18,584.856,586.26,non rispondi a mamma? (QA),Caregiver voc
18,665.843,667.242,,Infant voc
21,31.971,33.905,xxx,Caregiver voc
21,34.693,35.874,xxx,Caregiver voc
21,37.476,38.405,xxx,Caregiver voc
21,38.607,39.195,xxx,Infant voc
21,39.38,43.248,raccogli quel libro alla mamma (DA) ,Caregiver voc
21,44.544,45.69,cos’è questo (QE),Caregiver voc
21,46.668,47.4,cap(p)l(l)o,Infant voc
21,47.741,48.329,cappello (RE),Caregiver voc
21,48.64,49.394,e questo? (QE),Caregiver voc
21,50.698,51.112,xxx,Caregiver voc
21,51.485,52.605,xxx,Caregiver voc
21,53.884,54.543,xxx,Caregiver voc
21,59.086,59.807,xxx,Caregiver voc
21,60.705,61.605,xxx,Caregiver voc
21,61.715,62.246,xxx,Infant voc
21,62.538,63.801,xxx,Caregiver voc
21,64.625,65.483,tata,Infant voc
21,65.541,66.617,e questo,Caregiver voc
21,67.827,68.956,te(s)ta,Infant voc
21,70.066,72.006,In testa ha il cappello (RE),Caregiver voc
21,74.074,75.407,teeeestaaa,Infant voc
21,75.915,76.604,e queste? (QE),Caregiver voc
21,77.149,77.75,pepe,Infant voc
21,78.261,79.422,xxx,Caregiver voc
21,81.097,81.703,xxx,Infant voc
21,82.299,83.205,xxx,Caregiver voc
21,84.342,84.794,xxx,Infant voc
21,85.273,86.003,xxx,Caregiver voc
21,86.711,87.495,xxx,Caregiver voc
21,88.11,88.935,xxx,Caregiver voc
21,90.662,91.408,e queste? (QE),Caregiver voc
21,93.698,94.302,pepe,Infant voc
21,94.725,95.602,le pepe? (QE),Caregiver voc
21,95.609,96.403,e questo? (QE),Caregiver voc
21,96.451,97.201,cap(p)el(l)o,Infant voc
21,97.465,98.089,xxx,Caregiver voc
21,98.405,98.879,xxx,Infant voc
21,99.216,99.663,xxx,Infant voc
21,108.087,108.607,xxx,Caregiver voc
21,109.15,109.612,xxx,Infant voc
21,110.811,111.445,xxx,Infant voc
21,112.009,112.687,xxx,Infant voc
21,113.281,113.741,xxx,Caregiver voc
21,115.721,116.089,xxx,Infant voc
21,116.874,117.802,xxx,Infant voc
21,117.998,119.609,cosa mangia in quello? (QA),Caregiver voc
21,120.094,121.201,cosa si mangia la ( - ),Caregiver voc
21,122.024,122.799,xxx,Caregiver voc
21,124.582,126.327,bevi? Buona? (QA QE),Caregiver voc
21,127.817,128.609,acqua (RE),Caregiver voc
21,130.205,132.541,"i cucchiaini, dove sono i cucchiaini eh? (RE QE)",Caregiver voc
21,133.597,134.99,xxx,Caregiver voc
21,136.544,136.996,xxx,Caregiver voc
21,137.978,138.809,xxx,Infant voc
21,139.004,139.668,xxx,Infant voc
21,139.15,139.672,xxx,Caregiver voc
21,140.192,141.261,xxx,Infant voc
21,141.286,142.498,"Fuoco, fuoco (C)",Caregiver voc
21,142.501,145.203,hai trovato i cucchiaini (RA),Caregiver voc
21,145.37,148.302,prepariamo la tavola eh? (W),Caregiver voc
21,149.731,152.602,"ecco la, prepariamo, vieni (C W DA)",Caregiver voc
21,152.844,155.326,"il cucchiaino, dopo i piatti, (RE RE)",Caregiver voc
21,156.278,156.996,xxx,Caregiver voc
21,157.735,158.243,xxx,Infant voc
21,158.258,159.104,la pappa,Infant voc
21,159.283,160.197,la pappa (RE),Caregiver voc
21,160.011,162.197,"lì, lì, lì",Infant voc
21,162.197,164.394,prendi il piattino (DA),Caregiver voc
21,165.099,165.794,xxx,Caregiver voc
21,166.289,167.228, il cucchiaio (DA),Caregiver voc
21,167.23,168.663,xxx,Caregiver voc
21,168.667,170.142,uhuuuu (AN),Caregiver voc
21,170.149,171.528,xxx,Infant voc
21,174.178,174.695,xxx,Caregiver voc
21,180.697,182.599,Prendiamo xxxxx (W I),Caregiver voc
21,183.25,185.142,xxx,Caregiver voc
21,186.97,187.592,xxx,Caregiver voc
21,190.069,193.88,xxx,Infant voc
21,201.725,202.596,xxx,Infant voc
21,217.354,217.912,xxx,Caregiver voc
